,placeID,name,address,latitude,longitude,city,state,country,fax,zip,the_geom_meter,hours,days,Rpayment,Rcuisine,parking_lot,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,url
11,135106,El Rincón de San Francisco,Universidad 169,22.1497088,-100.9760928,San Luis Potosi,San Luis Potosi,Mexico,?,78000,0101000020957F0000649D6F21634858C119AE9BF528A34B41,18:00-21:00;,Sun;,MasterCard-Eurocard,Mexican,none,Wine-Beer,only at bar,informal,partially,medium,familiar,f,open,none,?
12,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
13,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Sat;,cash,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
14,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Sun;,cash,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
15,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
16,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Sat;,VISA,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
17,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Sun;,VISA,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
18,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
19,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Sat;,MasterCard-Eurocard,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
20,135104,vips,?,23.7529821,-99.1684341,?,?,?,?,?,0101000020957F00007CDF5EAFC58157C1645743B23E4F4941,00:00-23:30;,Sun;,MasterCard-Eurocard,Mexican,yes,Full_Bar,not permitted,informal,completely,medium,familiar,t,closed,variety,?
21,135088,Cafeteria cenidet,Interior Internado Palmira SN,18.8760113,-99.2198896,Cuernavaca,Morelos,Mexico,?,?,0101000020957F0000E14AD4DBC7765AC1F7B33C85B1534A41,09:00-16:00;,Mon;Tue;Wed;Thu;Fri;,cash,Cafeteria,public,No_Alcohol_Served,not permitted,informal,no_accessibility,low,quiet,f,closed,none,www.cenidet.edu.mx
22,135088,Cafeteria cenidet,Interior Internado Palmira SN,18.8760113,-99.2198896,Cuernavaca,Morelos,Mexico,?,?,0101000020957F0000E14AD4DBC7765AC1F7B33C85B1534A41,00:00-00:00;,Sat;,cash,Cafeteria,public,No_Alcohol_Served,not permitted,informal,no_accessibility,low,quiet,f,closed,none,www.cenidet.edu.mx
23,135088,Cafeteria cenidet,Interior Internado Palmira SN,18.8760113,-99.2198896,Cuernavaca,Morelos,Mexico,?,?,0101000020957F0000E14AD4DBC7765AC1F7B33C85B1534A41,00:00-00:00;,Sun;,cash,Cafeteria,public,No_Alcohol_Served,not permitted,informal,no_accessibility,low,quiet,f,closed,none,www.cenidet.edu.mx
24,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
25,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sat;,cash,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
26,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sun;,cash,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
27,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
28,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sat;,cash,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
29,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sun;,cash,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
30,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;,VISA,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
31,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sat;,VISA,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
32,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sun;,VISA,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
33,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;,VISA,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
34,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sat;,VISA,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
35,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sun;,VISA,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
36,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
37,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sat;,MasterCard-Eurocard,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
38,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sun;,MasterCard-Eurocard,Burgers,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
39,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
40,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sat;,MasterCard-Eurocard,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
41,135086,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,22.141421,-101.013955,San Luis Potosi,SLP,Mexico,?,78290,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,08:00-23:00;,Sun;,MasterCard-Eurocard,Fast_Food,yes,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,?
42,135085,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,22.150802,-100.98268,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,cash,Fast_Food,public,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,?
43,135085,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,22.150802,-100.98268,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,00:00-00:00;,Sat;,cash,Fast_Food,public,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,?
44,135085,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,22.150802,-100.98268,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,00:00-00:00;,Sun;,cash,Fast_Food,public,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,?
45,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,22.156376,-100.998355,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,cash,Chinese,none,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed,none,?
46,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,22.156376,-100.998355,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,13:30-22:30;,Sat;,cash,Chinese,none,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed,none,?
47,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,22.156376,-100.998355,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,13:30-22:30;,Sun;,cash,Chinese,none,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed,none,?
48,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,22.156376,-100.998355,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,American_Express,Chinese,none,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed,none,?
49,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,22.156376,-100.998355,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,13:30-22:30;,Sat;,American_Express,Chinese,none,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed,none,?
50,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,22.156376,-100.998355,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,13:30-22:30;,Sun;,American_Express,Chinese,none,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed,none,?
51,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,22.139573,-100.991564,San Luis Potosi,SLP,Mexico,?,78269,0101000020957F0000332AE8AF824958C15A4195A82CA84B41,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash,Seafood,yes,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,?
52,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,22.139573,-100.991564,San Luis Potosi,SLP,Mexico,?,78269,0101000020957F0000332AE8AF824958C15A4195A82CA84B41,00:00-23:30;,Sat;,cash,Seafood,yes,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,?
53,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,22.139573,-100.991564,San Luis Potosi,SLP,Mexico,?,78269,0101000020957F0000332AE8AF824958C15A4195A82CA84B41,00:00-23:30;,Sun;,cash,Seafood,yes,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,?
54,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
55,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Sat;,cash,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
56,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Sun;,cash,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
57,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
58,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Sat;,VISA,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
59,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Sun;,VISA,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
60,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
61,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Sat;,MasterCard-Eurocard,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
62,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,22.149689,-100.999525,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000CDA37BD8BD4758C1F4FBE3D2D7A94B41,07:00-23:30;,Sun;,MasterCard-Eurocard,Contemporary,public,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
63,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;,cash,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
64,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Sat;,cash,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
65,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,00:00-00:00;,Sun;,cash,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
66,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;,cash,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
67,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Sat;,cash,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
68,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,00:00-00:00;,Sun;,cash,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
69,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
70,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Sat;,VISA,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
71,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,00:00-00:00;,Sun;,VISA,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
72,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
73,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Sat;,VISA,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
74,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,00:00-00:00;,Sun;,VISA,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
75,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
76,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Sat;,MasterCard-Eurocard,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
77,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,00:00-00:00;,Sun;,MasterCard-Eurocard,Bar,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
78,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
79,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,09:30-23:30;,Sat;,MasterCard-Eurocard,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
80,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,22.147175,-100.974269,San Luis Potosi,SLP,Mexico,?,78000,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,00:00-00:00;,Sun;,MasterCard-Eurocard,Bar_Pub_Brewery,yes,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed,none,?
81,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,22.149192,-101.002936,San Luis Potosi,SLP,Mexico,?,78220,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash,Japanese,none,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,sushi-itto.com.mx
